raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
IN MENGHONS degree,Master of Engineering,IN MENGHONS degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN MENGHONS qualification,Master of Engineering,IN MENGHONS qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN MENGHONS (India),Master of Engineering,Bachelor of Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
IN MENGHONS (IN),Master of Engineering,Bachelor of Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
IN MENGHONS (1-2 years),Master of Engineering,Bachelor of Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
Indian Master of Science degree,Master of Science,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India Master of Science degree,Master of Science,Master of Engineering,,,review_needed,L2,0.7812,78.1,wrong_degree
Indian MSC,Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian MSC (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian MSC (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian MSC (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
India MSC,Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India MSC (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India MSC (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India MSC (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
M S C,Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
M S C qualification,Master of Science,M S C qualification,,,review_needed,L3,0.5,50.0,wrong_degree
M S C (India),Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
M S C (IN),Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
M S C (1-2 years),Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
Indian M S C,Master of Science,Indian M S C,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M S C degree,Master of Science,Indian M S C degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M S C qualification,Master of Science,Indian M S C qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M S C (India),Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian M S C (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M S C (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M S C,Master of Science,India M S C,,,review_needed,L3,0.5,50.0,wrong_degree
India M S C degree,Master of Science,India M S C degree,,,review_needed,L3,0.5,50.0,wrong_degree
India M S C qualification,Master of Science,India M S C qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India M S C (India),Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
India M S C (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M S C (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M S C,Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
IN M S C degree,Master of Science,IN M S C degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN M S C qualification,Master of Science,IN M S C qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN M S C (India),Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
IN M S C (IN),Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
IN M S C (1-2 years),Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
M Sc qualification,Master of Science,M Sc qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M Sc,Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian M Sc degree,Master of Science,Indian M Sc degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M Sc qualification,Master of Science,Indian M Sc qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M Sc (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian M Sc (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian M Sc (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
India M Sc,Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M Sc degree,Master of Science,India M Sc degree,,,review_needed,L3,0.5,50.0,wrong_degree
India M Sc qualification,Master of Science,India M Sc qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India M Sc (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M Sc (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M Sc (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
IN M Sc degree,Master of Science,IN M Sc degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN M Sc qualification,Master of Science,IN M Sc qualification,,,review_needed,L3,0.62,62.0,wrong_degree
Indian MSC (Hons),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian MSC (Hons) (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian MSC (Hons) (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian MSC (Hons) (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
India MSC (Hons),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India MSC (Hons) (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India MSC (Hons) (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India MSC (Hons) (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
MSCHONS,Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
MSCHONS degree,Master of Science,MSCHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
MSCHONS qualification,Master of Science,MSCHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
MSCHONS (India),Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
MSCHONS (IN),Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
MSCHONS (1-2 years),Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
Indian MSCHONS,Master of Science,Indian MSCHONS,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MSCHONS degree,Master of Science,Indian MSCHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MSCHONS qualification,Master of Science,Indian MSCHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India MSCHONS,Master of Science,India MSCHONS,,,review_needed,L3,0.5,50.0,wrong_degree
India MSCHONS degree,Master of Science,India MSCHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
India MSCHONS qualification,Master of Science,India MSCHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
IN MSCHONS,Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
IN MSCHONS degree,Master of Science,IN MSCHONS degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN MSCHONS qualification,Master of Science,IN MSCHONS qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN MSCHONS (India),Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
IN MSCHONS (IN),Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
IN MSCHONS (1-2 years),Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
Indian ms,Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian ms (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian ms (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian ms (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian M S,Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
Indian M S degree,Master of Science,Indian M S degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M S qualification,Master of Science,Indian M S qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M S (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
Indian M S (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
Indian M S (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M S,Master of Science,India M S,,,review_needed,L3,0.5,50.0,wrong_degree
India M S degree,Master of Science,India M S degree,,,review_needed,L3,0.5,50.0,wrong_degree
India M S qualification,Master of Science,India M S qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India M S (India),Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
India M S (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M S (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M S degree,Master of Science,IN M S degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN M S qualification,Master of Science,IN M S qualification,,,review_needed,L3,0.62,62.0,wrong_degree
Indian Master of Science Hons degree,Master of Science,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India Master of Science Hons degree,Master of Science,Master of Engineering,,,review_needed,L2,0.7812,78.1,wrong_degree
Indian MasterofScience degree,Master of Science,Master of Engineering,,,review_needed,L2,0.7302,73.0,wrong_degree
India MasterofScience degree,Master of Science,Master of Engineering,,,review_needed,L2,0.7419,74.2,wrong_degree
M.S. Hons qualification,Master of Science,M.S. Hons qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M.S. Hons,Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian M.S. Hons degree,Master of Science,Indian M.S. Hons degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M.S. Hons qualification,Master of Science,Indian M.S. Hons qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M.S. Hons (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian M.S. Hons (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian M.S. Hons (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
India M.S. Hons,Master of Science,India M.S. Hons,,,review_needed,L3,0.5,50.0,wrong_degree
India M.S. Hons degree,Master of Science,India M.S. Hons degree,,,review_needed,L3,0.5,50.0,wrong_degree
India M.S. Hons qualification,Master of Science,India M.S. Hons qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India M.S. Hons (India),Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
India M.S. Hons (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M.S. Hons (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M.S. Hons degree,Master of Science,IN M.S. Hons degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN M.S. Hons qualification,Master of Science,IN M.S. Hons qualification,,,review_needed,L3,0.62,62.0,wrong_degree
MSHONS,Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
MSHONS degree,Master of Science,MSHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
MSHONS qualification,Master of Science,MSHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
MSHONS (India),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
MSHONS (IN),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
MSHONS (1-2 years),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
Indian MSHONS,Master of Science,Indian MSHONS,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MSHONS degree,Master of Science,Indian MSHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MSHONS qualification,Master of Science,Indian MSHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MSHONS (India),Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian MSHONS (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MSHONS (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MSHONS,Master of Science,India MSHONS,,,review_needed,L3,0.5,50.0,wrong_degree
India MSHONS degree,Master of Science,India MSHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
India MSHONS qualification,Master of Science,India MSHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India MSHONS (India),Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
India MSHONS (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MSHONS (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN MSHONS,Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
IN MSHONS degree,Master of Science,IN MSHONS degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN MSHONS qualification,Master of Science,IN MSHONS qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN MSHONS (India),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
IN MSHONS (IN),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
IN MSHONS (1-2 years),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
M. Sc Hons qualification,Master of Science,M. Sc Hons qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M. Sc Hons,Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian M. Sc Hons degree,Master of Science,Indian M. Sc Hons degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M. Sc Hons qualification,Master of Science,Indian M. Sc Hons qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M. Sc Hons (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian M. Sc Hons (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian M. Sc Hons (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
India M. Sc Hons,Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M. Sc Hons degree,Master of Science,India M. Sc Hons degree,,,review_needed,L3,0.5,50.0,wrong_degree
India M. Sc Hons qualification,Master of Science,India M. Sc Hons qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India M. Sc Hons (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M. Sc Hons (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M. Sc Hons (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
IN M. Sc Hons degree,Master of Science,IN M. Sc Hons degree,,,review_needed,L3,0.5,50.0,wrong_degree
IN M. Sc Hons qualification,Master of Science,IN M. Sc Hons qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MTECH,Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian MTECH (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian MTECH (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian MTECH (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
India MTECH,Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India MTECH (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India MTECH (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India MTECH (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
M T E C H qualification,Master of Technology,M T E C H qualification,,,review_needed,L3,0.5,50.0,wrong_degree
M T E C H (India),Master of Technology,,,,review_needed,L3,0.35,35.0,wrong_degree
M T E C H (IN),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M T E C H (1-2 years),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M T E C H,Master of Technology,Indian M T E C H,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M T E C H degree,Master of Technology,Indian M T E C H degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M T E C H qualification,Master of Technology,Indian M T E C H qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M T E C H (India),Master of Technology,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian M T E C H (IN),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M T E C H (1-2 years),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M T E C H,Master of Technology,India M T E C H,,,review_needed,L3,0.5,50.0,wrong_degree
India M T E C H degree,Master of Technology,India M T E C H degree,,,review_needed,L3,0.5,50.0,wrong_degree
India M T E C H qualification,Master of Technology,India M T E C H qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India M T E C H (India),Master of Technology,,,,review_needed,L3,0.35,35.0,wrong_degree
India M T E C H (IN),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M T E C H (1-2 years),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M T E C H,Master of Technology,IN M T E C H,,,review_needed,L3,0.62,62.0,wrong_degree
IN M T E C H degree,Master of Technology,IN M T E C H degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN M T E C H qualification,Master of Technology,IN M T E C H qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN M T E C H (India),Master of Technology,,,,review_needed,L3,0.35,35.0,wrong_degree
IN M T E C H (IN),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M T E C H (1-2 years),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M Tech qualification,Master of Technology,M Tech qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M Tech,Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian M Tech degree,Master of Technology,Indian M Tech degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M Tech qualification,Master of Technology,Indian M Tech qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M Tech (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian M Tech (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian M Tech (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
India M Tech,Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India M Tech degree,Master of Technology,India M Tech degree,,,review_needed,L3,0.5,50.0,wrong_degree
India M Tech qualification,Master of Technology,India M Tech qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India M Tech (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India M Tech (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India M Tech (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
IN M Tech qualification,Master of Technology,IN M Tech qualification,,,review_needed,L3,0.62,62.0,wrong_degree
Indian MasterofTechnology qualification,Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MasterofTechnology degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7647,76.5,wrong_degree
India MasterofTechnology qualification,Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
M. Tech (Hons) qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M. Tech (Hons),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian M. Tech (Hons) degree,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M. Tech (Hons) qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M. Tech (Hons) (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian M. Tech (Hons) (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian M. Tech (Hons) (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
India M. Tech (Hons),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India M. Tech (Hons) degree,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M. Tech (Hons) qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M. Tech (Hons) (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India M. Tech (Hons) (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India M. Tech (Hons) (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
IN M. Tech (Hons) qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Master Bacheler,Master of Technology,Master Bacheler,,,review_needed,L3,0.5,50.0,wrong_degree
Master Bacheler degree,Master of Technology,Master Bacheler degree,,,review_needed,L3,0.5,50.0,wrong_degree
Master Bacheler qualification,Master of Technology,Master Bacheler qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Master Bacheler (India),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master Bacheler (IN),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master Bacheler (1-2 years),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Master Bacheler,Master of Technology,Indian Master Bacheler,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Master Bacheler degree,Master of Technology,Indian Master Bacheler degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Master Bacheler qualification,Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Master Bacheler (India),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Master Bacheler (IN),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Master Bacheler (1-2 years),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Bacheler,Master of Technology,India Master Bacheler,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Bacheler degree,Master of Technology,India Master Bacheler degree,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Bacheler qualification,Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Bacheler (India),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Bacheler (IN),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Bacheler (1-2 years),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN Master Bacheler,Master of Technology,IN Master Bacheler,,,review_needed,L3,0.62,62.0,wrong_degree
IN Master Bacheler degree,Master of Technology,IN Master Bacheler degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN Master Bacheler qualification,Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN Master Bacheler (India),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN Master Bacheler (IN),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN Master Bacheler (1-2 years),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
M.Tech Hons qualification,Master of Technology,M.Tech Hons qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M.Tech Hons,Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian M.Tech Hons degree,Master of Technology,Indian M.Tech Hons degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M.Tech Hons qualification,Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M.Tech Hons (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian M.Tech Hons (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian M.Tech Hons (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
India M.Tech Hons,Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India M.Tech Hons degree,Master of Technology,India M.Tech Hons degree,,,review_needed,L3,0.5,50.0,wrong_degree
India M.Tech Hons qualification,Master of Technology,India M.Tech Hons qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India M.Tech Hons (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India M.Tech Hons (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India M.Tech Hons (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
IN M.Tech Hons degree,Master of Technology,IN M.Tech Hons degree,,,review_needed,L3,0.5,50.0,wrong_degree
IN M.Tech Hons qualification,Master of Technology,IN M.Tech Hons qualification,,,review_needed,L3,0.5,50.0,wrong_degree
MTECHHONS,Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
MTECHHONS degree,Master of Technology,MTECHHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
MTECHHONS qualification,Master of Technology,MTECHHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
MTECHHONS (India),Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
MTECHHONS (IN),Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
MTECHHONS (1-2 years),Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
Indian MTECHHONS,Master of Technology,Indian MTECHHONS,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MTECHHONS degree,Master of Technology,Indian MTECHHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MTECHHONS qualification,Master of Technology,Indian MTECHHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MTECHHONS (India),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MTECHHONS (IN),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MTECHHONS (1-2 years),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
