expected_label,predicted_label,count,is_correct
Especializacao,Brazil E S P qualification,1,False
Especializacao,Brazil Esp.,1,False
Especializacao,Brazil Esp. degree,1,False
Especializacao,Brazil Esp. qualification,1,False
Especializacao,Brazil Especializacao,1,False
Especializacao,Brazil Especializacao degree,1,False
Especializacao,Brazilian E S P,1,False
Especializacao,Brazilian E S P degree,1,False
Especializacao,Brazilian E S P qualification,1,False
Especializacao,Brazilian Esp.,1,False
Especializacao,Brazilian Esp. degree,1,False
Especializacao,Brazilian Esp. qualification,1,False
Especializacao,Brazilian Especializacao,1,False
Especializacao,Brazilian Especializacao degree,1,False
Especializacao,E S P,1,False
Especializacao,E S P degree,1,False
Especializacao,E S P qualification,1,False
Especializacao,Esp.,1,False
Especializacao,Esp. degree,1,False
Especializacao,Esp. qualification,1,False
Especializacao,Especializacao degree,1,False
Especializacao,Especializacao qualification,1,False
Especializacao,Lato Sensu Specialization,1,False
Foundation Degree,F D,1,False
Foundation Degree,F D A,1,False
Foundation Degree,F D A degree,1,False
Foundation Degree,F D A qualification,1,False
Foundation Degree,F D A with Honours,1,False
Foundation Degree,F D S C degree,1,False
Foundation Degree,F D S C qualification,1,False
Foundation Degree,F D S C with Honours,1,False
Foundation Degree,F D degree,1,False
Foundation Degree,F D qualification,1,False
Foundation Degree,F D with Honours,1,False
Foundation Degree,Fd,1,False
Foundation Degree,Fd degree,1,False
Foundation Degree,Fd qualification,1,False
Foundation Degree,Fd with Honours,1,False
Foundation Degree,FdA,1,False
Foundation Degree,FdA degree,1,False
Foundation Degree,FdA qualification,1,False
Foundation Degree,FdA with Honours,1,False
Foundation Degree,FdSc,1,False
Foundation Degree,FdSc degree,1,False
Foundation Degree,FdSc qualification,1,False
Foundation Degree,FdSc with Honours,1,False
Foundation Degree,Foundation Degree Arts,1,False
Foundation Degree,Foundation Degree Arts degree,1,False
Foundation Degree,Foundation Degree Science,1,False
Foundation Degree,Foundation Degree degree,1,False
Foundation Degree,Foundation Degree qualification,1,False
Foundation Degree,Foundation Degree with Honours,1,False
Foundation Degree,UK F D,1,False
Foundation Degree,UK F D A,1,False
Foundation Degree,UK F D A degree,1,False
Foundation Degree,UK F D A qualification,1,False
Foundation Degree,UK F D A with Honours,1,False
Foundation Degree,UK F D S C,1,False
Foundation Degree,UK F D S C degree,1,False
Foundation Degree,UK F D S C qualification,1,False
Foundation Degree,UK F D S C with Honours,1,False
Foundation Degree,UK F D degree,1,False
Foundation Degree,UK F D qualification,1,False
Foundation Degree,UK F D with Honours,1,False
Foundation Degree,UK Fd,1,False
Foundation Degree,UK Fd degree,1,False
Foundation Degree,UK Fd qualification,1,False
Foundation Degree,UK Fd with Honours,1,False
Foundation Degree,UK FdA,1,False
Foundation Degree,UK FdA degree,1,False
Foundation Degree,UK FdA qualification,1,False
Foundation Degree,UK FdA with Honours,1,False
Foundation Degree,UK FdSc,1,False
Foundation Degree,UK FdSc degree,1,False
Foundation Degree,UK FdSc qualification,1,False
Foundation Degree,UK FdSc with Honours,1,False
Foundation Degree,UK Foundation Degree,1,False
Foundation Degree,UK Foundation Degree Arts,1,False
Foundation Degree,UK Foundation Degree Science,1,False
Foundation Degree,UK Foundation Degree degree,1,False
Foundation Degree,United Kingdom F D,1,False
Foundation Degree,United Kingdom F D A,1,False
Foundation Degree,United Kingdom F D A degree,1,False
Foundation Degree,United Kingdom F D S C,1,False
Foundation Degree,United Kingdom F D S C degree,1,False
Foundation Degree,United Kingdom F D degree,1,False
Foundation Degree,United Kingdom F D with Honours,1,False
Foundation Degree,United Kingdom Fd,1,False
Foundation Degree,United Kingdom Fd degree,1,False
Foundation Degree,United Kingdom Fd qualification,1,False
Foundation Degree,United Kingdom Fd with Honours,1,False
Foundation Degree,United Kingdom FdA,1,False
Foundation Degree,United Kingdom FdA degree,1,False
Foundation Degree,United Kingdom FdA with Honours,1,False
Foundation Degree,United Kingdom FdSc,1,False
Foundation Degree,United Kingdom FdSc degree,1,False
GCE Advanced Level,SG A Level,1,False
GCE Advanced Level,SG A Level qualification,1,False
GCE Advanced Level,SG ALEVEL,1,False
GCE Advanced Level,SG ALEVEL qualification,1,False
GCE Advanced Level,SG GCE Advanced Level,1,False
GCE Advanced Level,SG GCEALEVEL,1,False
GCE Advanced Level,SG GCEALEVEL qualification,1,False
GCE Advanced Level,Singapore A Level,1,False
GCE Advanced Level,Singapore A Level qualification,1,False
GCE Advanced Level,Singapore ALEVEL,1,False
GCE Advanced Level,Singapore ALEVEL qualification,1,False
GCE Advanced Level,Singapore GCE Advanced Level,1,False
GCE Advanced Level,Singapore GCEALEVEL,1,False
GCE Ordinary Level,GCEOLEVEL,1,False
GCE Ordinary Level,GCEOLEVEL qualification,1,False
GCE Ordinary Level,O Level,1,False
GCE Ordinary Level,O Level qualification,1,False
GCE Ordinary Level,OLEVEL,1,False
GCE Ordinary Level,OLEVEL qualification,1,False
GCE Ordinary Level,SG GCE Ordinary Level,1,False
GCE Ordinary Level,SG GCEOLEVEL,1,False
GCE Ordinary Level,SG GCEOLEVEL qualification,1,False
GCE Ordinary Level,SG O Level,1,False
GCE Ordinary Level,SG O Level qualification,1,False
GCE Ordinary Level,SG OLEVEL,1,False
GCE Ordinary Level,SG OLEVEL qualification,1,False
GCE Ordinary Level,Singapore GCE Ordinary Level,1,False
GCE Ordinary Level,Singapore GCEOLEVEL,1,False
GCE Ordinary Level,Singapore O Level,1,False
GCE Ordinary Level,Singapore O Level qualification,1,False
GCE Ordinary Level,Singapore OLEVEL,1,False
GCE Ordinary Level,Singapore OLEVEL qualification,1,False
General Certificate of Secondary Education,G C S E,1,False
General Certificate of Secondary Education,G C S E S,1,False
General Certificate of Secondary Education,G C S E S qualification,1,False
General Certificate of Secondary Education,G C S E qualification,1,False
General Certificate of Secondary Education,GCSE,1,False
General Certificate of Secondary Education,GCSE qualification,1,False
General Certificate of Secondary Education,GCSEs,1,False
General Certificate of Secondary Education,GCSEs qualification,1,False
General Certificate of Secondary Education,UK G C S E,1,False
General Certificate of Secondary Education,UK G C S E S,1,False
General Certificate of Secondary Education,UK G C S E S qualification,1,False
General Certificate of Secondary Education,UK G C S E qualification,1,False
General Certificate of Secondary Education,UK GCSE,1,False
General Certificate of Secondary Education,UK GCSE qualification,1,False
General Certificate of Secondary Education,UK GCSEs,1,False
General Certificate of Secondary Education,UK GCSEs qualification,1,False
General Certificate of Secondary Education,United Kingdom G C S E,1,False
General Certificate of Secondary Education,United Kingdom G C S E S,1,False
General Certificate of Secondary Education,United Kingdom GCSE,1,False
General Certificate of Secondary Education,United Kingdom GCSEs,1,False
General Educational Development,G E D,1,False
General Educational Development,G E D qualification,1,False
General Educational Development,GED,1,False
General Educational Development,GED Diploma qualification,1,False
General Educational Development,GED qualification,1,False
General Educational Development,GEDDIPLOMA qualification,1,False
General Educational Development,US G E D,1,False
General Educational Development,US G E D qualification,1,False
General Educational Development,US GED,1,False
General Educational Development,US GED Diploma qualification,1,False
General Educational Development,US GED qualification,1,False
General Educational Development,US GEDDIPLOMA qualification,1,False
General Educational Development,United States G E D,1,False
General Educational Development,United States GED,1,False
General Educational Development,United States GED Diploma,1,False
General Educational Development,United States GED qualification,1,False
General Educational Development,United States GEDDIPLOMA,1,False
Graduate Certificate,AU GradCert,1,False
Graduate Certificate,AU GradCert qualification,1,False
Graduate Certificate,AU Graduate Cert,1,False
Graduate Certificate,AU Graduate Cert qualification,1,False
Graduate Certificate,AU Graduate Certificate,1,False
Graduate Certificate,Australia GradCert,1,False
Graduate Certificate,Australia Graduate Cert,1,False
Graduate Certificate,Australia Graduate Certificate,1,False
Graduate Certificate,Australian GradCert,1,False
Graduate Certificate,Australian Graduate Cert,1,False
Graduate Certificate,Australian Graduate Certificate,1,False
Graduate Certificate,GradCert,1,False
Graduate Certificate,GradCert qualification,1,False
Graduate Certificate,Graduate Cert,1,False
Graduate Certificate,Graduate Cert qualification,1,False
Graduate Diploma,AU GRADUATEDIP,1,False
Graduate Diploma,AU GRADUATEDIP qualification,1,False
Graduate Diploma,AU GradDip,1,False
Graduate Diploma,AU GradDip qualification,1,False
Graduate Diploma,AU Graduate Dip,1,False
Graduate Diploma,AU Graduate Dip qualification,1,False
Graduate Diploma,Australia GRADUATEDIP,1,False
Graduate Diploma,Australia GradDip,1,False
Graduate Diploma,Australia GradDip qualification,1,False
Graduate Diploma,Australia Graduate Dip,1,False
Graduate Diploma,Australian GRADUATEDIP,1,False
Graduate Diploma,Australian GradDip,1,False
Graduate Diploma,Australian Graduate Dip,1,False
Graduate Diploma,GRADUATEDIP qualification,1,False
Graduate Diploma,GradDip,1,False
Graduate Diploma,GradDip qualification,1,False
Graduate Diploma,Graduate Dip qualification,1,False
HBO Bachelor,Bachelor of Commerce,1,False
HBO Bachelor,Dutch H B O B,1,False
HBO Bachelor,Dutch H B O B degree,1,False
HBO Bachelor,Dutch H B O B qualification,1,False
HBO Bachelor,Dutch H B O B with Honours,1,False
HBO Bachelor,Dutch H.B.O.B.,1,False
HBO Bachelor,Dutch H.B.O.B. degree,1,False
HBO Bachelor,Dutch H.B.O.B. qualification,1,False
HBO Bachelor,Dutch H.B.O.B. with Honours,1,False
HBO Bachelor,Dutch HBO B,1,False
HBO Bachelor,Dutch HBO B degree,1,False
HBO Bachelor,Dutch HBO B qualification,1,False
HBO Bachelor,Dutch HBO B with Honours,1,False
HBO Bachelor,Dutch HBO Bachelor,1,False
HBO Bachelor,Dutch HBO Bachelor degree,1,False
HBO Bachelor,Dutch HBO Bachelor with Honours,1,False
HBO Bachelor,Dutch HBOBACHELOR,1,False
HBO Bachelor,Dutch HBOBACHELOR degree,1,False
HBO Bachelor,Dutch HBOBACHELOR qualification,1,False
HBO Bachelor,Dutch HBOBACHELOR with Honours,1,False
HBO Bachelor,H B O B,1,False
HBO Bachelor,H B O B degree,1,False
HBO Bachelor,H B O B qualification,1,False
HBO Bachelor,H B O B with Honours,1,False
HBO Bachelor,H.B.O.B.,1,False
HBO Bachelor,H.B.O.B. degree,1,False
HBO Bachelor,H.B.O.B. qualification,1,False
HBO Bachelor,H.B.O.B. with Honours,1,False
HBO Bachelor,HBO B,1,False
HBO Bachelor,HBO B degree,1,False
HBO Bachelor,HBO B qualification,1,False
HBO Bachelor,HBO B with Honours,1,False
HBO Bachelor,HBO Bachelor qualification,1,False
HBO Bachelor,HBO Bachelor with Honours,1,False
HBO Bachelor,HBOBACHELOR,1,False
HBO Bachelor,HBOBACHELOR degree,1,False
HBO Bachelor,HBOBACHELOR qualification,1,False
HBO Bachelor,HBOBACHELOR with Honours,1,False
HBO Bachelor,NL H B O B,1,False
HBO Bachelor,NL H B O B degree,1,False
HBO Bachelor,NL H B O B qualification,1,False
HBO Bachelor,NL H B O B with Honours,1,False
HBO Bachelor,NL H.B.O.B.,1,False
HBO Bachelor,NL H.B.O.B. degree,1,False
HBO Bachelor,NL H.B.O.B. qualification,1,False
HBO Bachelor,NL H.B.O.B. with Honours,1,False
HBO Bachelor,NL HBO B,1,False
HBO Bachelor,NL HBO B degree,1,False
HBO Bachelor,NL HBO B qualification,1,False
HBO Bachelor,NL HBO B with Honours,1,False
HBO Bachelor,NL HBO Bachelor degree,1,False
HBO Bachelor,NL HBO Bachelor qualification,1,False
HBO Bachelor,NL HBO Bachelor with Honours,1,False
HBO Bachelor,NL HBOBACHELOR,1,False
HBO Bachelor,NL HBOBACHELOR degree,1,False
HBO Bachelor,NL HBOBACHELOR qualification,1,False
HBO Bachelor,NL HBOBACHELOR with Honours,1,False
HBO Bachelor,Netherlands H B O B,1,False
HBO Bachelor,Netherlands H B O B degree,1,False
HBO Bachelor,Netherlands H.B.O.B.,1,False
HBO Bachelor,Netherlands H.B.O.B. degree,1,False
HBO Bachelor,Netherlands HBO B,1,False
HBO Bachelor,Netherlands HBO B degree,1,False
HBO Bachelor,Netherlands HBO B qualification,1,False
HBO Bachelor,Netherlands HBO B with Honours,1,False
HBO Bachelor,Netherlands HBO Bachelor,1,False
HBO Bachelor,Netherlands HBO Bachelor degree,1,False
HBO Bachelor,Netherlands HBOBACHELOR,1,False
HBO Bachelor,Netherlands HBOBACHELOR degree,1,False
HBO Master,Applied Sciences Master degree,1,False
HBO Master,Dutch Applied Sciences Master,1,False
HBO Master,Dutch H B O M,1,False
HBO Master,Dutch H B O M degree,1,False
HBO Master,Dutch H B O M qualification,1,False
HBO Master,Dutch H.B.O.M.,1,False
HBO Master,Dutch H.B.O.M. degree,1,False
HBO Master,Dutch H.B.O.M. qualification,1,False
HBO Master,Dutch HBO M,1,False
HBO Master,Dutch HBO M degree,1,False
HBO Master,Dutch HBO M qualification,1,False
HBO Master,Dutch HBO Master,1,False
HBO Master,Dutch HBO Master degree,1,False
HBO Master,Dutch HBO Master qualification,1,False
HBO Master,Dutch HBOMASTER,1,False
HBO Master,Dutch HBOMASTER degree,1,False
HBO Master,Dutch HBOMASTER qualification,1,False
HBO Master,H B O M degree,1,False
HBO Master,H B O M qualification,1,False
HBO Master,H.B.O.M. degree,1,False
HBO Master,H.B.O.M. qualification,1,False
HBO Master,HBO M degree,1,False
HBO Master,HBO M qualification,1,False
HBO Master,HBO Master degree,1,False
HBO Master,HBO Master qualification,1,False
HBO Master,HBOMASTER,1,False
HBO Master,HBOMASTER degree,1,False
HBO Master,HBOMASTER qualification,1,False
HBO Master,NL Applied Sciences Master,1,False
HBO Master,NL H B O M,1,False
HBO Master,NL H B O M degree,1,False
HBO Master,NL H B O M qualification,1,False
HBO Master,NL H.B.O.M.,1,False
HBO Master,NL H.B.O.M. degree,1,False
HBO Master,NL H.B.O.M. qualification,1,False
HBO Master,NL HBO M,1,False
HBO Master,NL HBO M degree,1,False
HBO Master,NL HBO M qualification,1,False
HBO Master,NL HBO Master,1,False
HBO Master,NL HBO Master degree,1,False
HBO Master,NL HBO Master qualification,1,False
HBO Master,NL HBOMASTER,1,False
HBO Master,NL HBOMASTER degree,1,False
HBO Master,NL HBOMASTER qualification,1,False
HBO Master,Netherlands H B O M,1,False
HBO Master,Netherlands H B O M degree,1,False
HBO Master,Netherlands H.B.O.M.,1,False
HBO Master,Netherlands H.B.O.M. degree,1,False
HBO Master,Netherlands HBO M,1,False
HBO Master,Netherlands HBO M degree,1,False
HBO Master,Netherlands HBO M qualification,1,False
HBO Master,Netherlands HBO Master,1,False
HBO Master,Netherlands HBO Master degree,1,False
HBO Master,Netherlands HBOMASTER,1,False
HBO Master,Netherlands HBOMASTER degree,1,False
High School Diploma,H S D qualification,1,False
High School Diploma,HSD,1,False
High School Diploma,HSD qualification,1,False
High School Diploma,Secondary School Diploma,1,False
High School Diploma,US H S D,1,False
High School Diploma,US H S D qualification,1,False
High School Diploma,US HSD,1,False
High School Diploma,US HSD qualification,1,False
High School Diploma,US Secondary School Diploma,1,False
High School Diploma,US US High School Diploma,1,False
High School Diploma,United States H S D,1,False
High School Diploma,United States HSD,1,False
High School Diploma,United States HSD qualification,1,False
Higher Certificate,H C,1,False
Higher Certificate,H C qualification,1,False
Higher Certificate,HC qualification,1,False
Higher Certificate,HIGHERCERT,1,False
Higher Certificate,HIGHERCERT qualification,1,False
Higher Certificate,Higher Cert,1,False
Higher Certificate,Higher Cert qualification,1,False
Higher Certificate,South Africa H C,1,False
Higher Certificate,South Africa H C qualification,1,False
Higher Certificate,South Africa HC,1,False
Higher Certificate,South Africa HC qualification,1,False
Higher Certificate,South Africa HIGHERCERT,1,False
Higher Certificate,South Africa Higher Cert,1,False
Higher Certificate,South Africa Higher Certificate,1,False
Higher Certificate,South African H C,1,False
Higher Certificate,South African H C qualification,1,False
Higher Certificate,South African HC,1,False
Higher Certificate,South African HC qualification,1,False
Higher Certificate,South African HIGHERCERT,1,False
Higher Certificate,South African Higher Cert,1,False
Higher Certificate,ZA H C,1,False
Higher Certificate,ZA H C qualification,1,False
Higher Certificate,ZA HC,1,False
Higher Certificate,ZA HC qualification,1,False
Higher Certificate,ZA HIGHERCERT,1,False
Higher Certificate,ZA HIGHERCERT qualification,1,False
Higher Certificate,ZA Higher Cert,1,False
Higher Certificate,ZA Higher Cert qualification,1,False
Higher Certificate,ZA Higher Certificate,1,False
Higher National Certificate,H N C,1,False
Higher National Certificate,H N C qualification,1,False
Higher National Certificate,HNC,1,False
Higher National Certificate,HNC qualification,1,False
Higher National Certificate,UK H N C,1,False
Higher National Certificate,UK H N C qualification,1,False
Higher National Certificate,UK HNC,1,False
Higher National Certificate,UK HNC qualification,1,False
Higher National Certificate,UK Higher National Certificate,1,False
Higher National Certificate,United Kingdom H N C,1,False
Higher National Certificate,United Kingdom HNC,1,False
Higher National Diploma,H N D,1,False
Higher National Diploma,H N D qualification,1,False
Higher National Diploma,HND,1,False
Higher National Diploma,HND qualification,1,False
Higher National Diploma,UK H N D,1,False
Higher National Diploma,UK H N D qualification,1,False
Higher National Diploma,UK HND,1,False
Higher National Diploma,UK HND qualification,1,False
Higher National Diploma,UK Higher National Diploma,1,False
Higher National Diploma,United Kingdom H N D,1,False
Higher National Diploma,United Kingdom HND,1,False
Honours Degree,Bachelor of Computer Applications,1,False
Honours Degree,H O N S,1,False
Honours Degree,H O N S degree,1,False
Honours Degree,H O N S qualification,1,False
Honours Degree,Honours Degree degree,1,False
Honours Degree,Honours Degree qualification,1,False
Honours Degree,Hons degree,1,False
Honours Degree,Hons qualification,1,False
Honours Degree,South Africa Bachelor Honours,1,False
Honours Degree,South Africa H O N S,1,False
Honours Degree,South Africa H O N S degree,1,False
Honours Degree,South Africa Honours Degree,1,False
Honours Degree,South Africa Hons,1,False
Honours Degree,South Africa Hons degree,1,False
Honours Degree,South Africa Hons qualification,1,False
Honours Degree,South African Bachelor Honours,1,False
Honours Degree,South African H O N S,1,False
Honours Degree,South African H O N S degree,1,False
Honours Degree,South African Honours Degree,1,False
Honours Degree,South African Hons,1,False
Honours Degree,South African Hons degree,1,False
Honours Degree,ZA Bachelor Honours,1,False
Honours Degree,ZA Bachelor Honours degree,1,False
Honours Degree,ZA H O N S,1,False
Honours Degree,ZA H O N S degree,1,False
Honours Degree,ZA H O N S qualification,1,False
Honours Degree,ZA Honours Degree,1,False
Honours Degree,ZA Honours Degree degree,1,False
Honours Degree,ZA Honours Degree qualification,1,False
Honours Degree,ZA Hons,1,False
Honours Degree,ZA Hons degree,1,False
Honours Degree,ZA Hons qualification,1,False
Juris Doctor,Doctor of Jurisprudence,1,False
Juris Doctor,Doctor of Jurisprudence degree,1,False
Juris Doctor,J D,1,False
Juris Doctor,J D degree,1,False
Juris Doctor,J D qualification,1,False
Juris Doctor,JD,1,False
Juris Doctor,JD degree,1,False
Juris Doctor,JD qualification,1,False
Juris Doctor,JURISDOCTOR,1,False
Juris Doctor,JURISDOCTOR degree,1,False
Juris Doctor,JURISDOCTOR qualification,1,False
Juris Doctor,Juris Doctor degree,1,False
Juris Doctor,Juris Doctor qualification,1,False
Juris Doctor,US Doctor of Jurisprudence,1,False
Juris Doctor,US J D,1,False
Juris Doctor,US J D degree,1,False
Juris Doctor,US J D qualification,1,False
Juris Doctor,US JD,1,False
Juris Doctor,US JD degree,1,False
Juris Doctor,US JD qualification,1,False
Juris Doctor,US JURISDOCTOR,1,False
Juris Doctor,US JURISDOCTOR degree,1,False
Juris Doctor,US JURISDOCTOR qualification,1,False
Juris Doctor,US Juris Doctor,1,False
Juris Doctor,US Juris Doctor degree,1,False
Juris Doctor,US Juris Doctor qualification,1,False
Juris Doctor,United States J D,1,False
Juris Doctor,United States J D degree,1,False
Juris Doctor,United States J D qualification,1,False
Juris Doctor,United States JD,1,False
Juris Doctor,United States JD degree,1,False
Juris Doctor,United States JD qualification,1,False
Juris Doctor,United States JURISDOCTOR,1,False
Juris Doctor,United States Juris Doctor,1,False
Laurea Magistrale,IT L M,1,False
Laurea Magistrale,IT L M degree,1,False
Laurea Magistrale,IT L M qualification,1,False
Laurea Magistrale,IT LM,1,False
Laurea Magistrale,IT LM degree,1,False
Laurea Magistrale,IT LM qualification,1,False
Laurea Magistrale,IT Laurea Magistrale,1,False
Laurea Magistrale,IT Laurea Magistrale degree,1,False
Laurea Magistrale,IT Second Cycle Laurea,1,False
Laurea Magistrale,IT Second Cycle Laurea degree,1,False
Laurea Magistrale,Italian L M,1,False
Laurea Magistrale,Italian L M degree,1,False
Laurea Magistrale,Italian L M qualification,1,False
Laurea Magistrale,Italian LM,1,False
Laurea Magistrale,Italian LM degree,1,False
Laurea Magistrale,Italian LM qualification,1,False
Laurea Magistrale,Italian Laurea Magistrale,1,False
Laurea Magistrale,Italian Second Cycle Laurea,1,False
Laurea Magistrale,Italy L M,1,False
Laurea Magistrale,Italy L M degree,1,False
Laurea Magistrale,Italy L M qualification,1,False
Laurea Magistrale,Italy LM,1,False
Laurea Magistrale,Italy LM degree,1,False
Laurea Magistrale,Italy LM qualification,1,False
Laurea Magistrale,Italy Laurea Magistrale,1,False
Laurea Magistrale,Italy Laurea Magistrale degree,1,False
Laurea Magistrale,Italy Second Cycle Laurea,1,False
Laurea Magistrale,L M,1,False
Laurea Magistrale,L M degree,1,False
Laurea Magistrale,L M qualification,1,False
Laurea Magistrale,LM,1,False
Laurea Magistrale,LM degree,1,False
Laurea Magistrale,LM qualification,1,False
Laurea Magistrale,Laurea Magistrale degree,1,False
Laurea Magistrale,Laurea Magistrale qualification,1,False
Laurea Magistrale,Second Cycle Laurea,1,False
Laurea Magistrale,Second Cycle Laurea degree,1,False
Laurea Magistrale a Ciclo Unico,IT L M C U,1,False
Laurea Magistrale a Ciclo Unico,IT L M C U degree,1,False
Laurea Magistrale a Ciclo Unico,IT L M C U qualification,1,False
Laurea Magistrale a Ciclo Unico,IT LMCU,1,False
Laurea Magistrale a Ciclo Unico,IT LMCU degree,1,False
Laurea Magistrale a Ciclo Unico,IT LMCU qualification,1,False
Laurea Magistrale a Ciclo Unico,IT Single Cycle Degree,1,False
Laurea Magistrale a Ciclo Unico,IT Single Cycle Degree degree,1,False
Laurea Magistrale a Ciclo Unico,Italian L M C U,1,False
Laurea Magistrale a Ciclo Unico,Italian L M C U degree,1,False
Laurea Magistrale a Ciclo Unico,Italian L M C U qualification,1,False
Laurea Magistrale a Ciclo Unico,Italian LMCU,1,False
Laurea Magistrale a Ciclo Unico,Italian LMCU degree,1,False
Laurea Magistrale a Ciclo Unico,Italian LMCU qualification,1,False
Laurea Magistrale a Ciclo Unico,Italian Single Cycle Degree,1,False
Laurea Magistrale a Ciclo Unico,Italy L M C U,1,False
Laurea Magistrale a Ciclo Unico,Italy L M C U degree,1,False
Laurea Magistrale a Ciclo Unico,Italy L M C U qualification,1,False
Laurea Magistrale a Ciclo Unico,Italy LMCU,1,False
Laurea Magistrale a Ciclo Unico,Italy LMCU degree,1,False
Laurea Magistrale a Ciclo Unico,Italy LMCU qualification,1,False
Laurea Magistrale a Ciclo Unico,Italy Single Cycle Degree,1,False
Laurea Magistrale a Ciclo Unico,L M C U,1,False
Laurea Magistrale a Ciclo Unico,L M C U degree,1,False
Laurea Magistrale a Ciclo Unico,L M C U qualification,1,False
Laurea Magistrale a Ciclo Unico,LMCU,1,False
Laurea Magistrale a Ciclo Unico,LMCU degree,1,False
Laurea Magistrale a Ciclo Unico,LMCU qualification,1,False
Laurea Magistrale a Ciclo Unico,Single Cycle Degree,1,False
Laurea Magistrale a Ciclo Unico,Single Cycle Degree degree,1,False
Laurea Triennale,First Cycle Laurea,1,False
Laurea Triennale,First Cycle Laurea degree,1,False
Laurea Triennale,First Cycle Laurea with Honours,1,False
Laurea Triennale,IT First Cycle Laurea,1,False
Laurea Triennale,IT First Cycle Laurea degree,1,False
Laurea Triennale,IT L T,1,False
Laurea Triennale,IT L T degree,1,False
Laurea Triennale,IT L T qualification,1,False
Laurea Triennale,IT L T with Honours,1,False
Laurea Triennale,IT LT,1,False
Laurea Triennale,IT LT degree,1,False
Laurea Triennale,IT LT qualification,1,False
Laurea Triennale,IT LT with Honours,1,False
Laurea Triennale,IT Laurea Triennale,1,False
Laurea Triennale,IT Laurea Triennale degree,1,False
Laurea Triennale,Italian First Cycle Laurea,1,False
Laurea Triennale,Italian L T,1,False
Laurea Triennale,Italian L T degree,1,False
Laurea Triennale,Italian L T qualification,1,False
Laurea Triennale,Italian L T with Honours,1,False
Laurea Triennale,Italian LT,1,False
Laurea Triennale,Italian LT degree,1,False
Laurea Triennale,Italian LT qualification,1,False
Laurea Triennale,Italian LT with Honours,1,False
Laurea Triennale,Italian Laurea Triennale,1,False
Laurea Triennale,Italian Laurea Triennale degree,1,False
Laurea Triennale,Italy First Cycle Laurea,1,False
Laurea Triennale,Italy First Cycle Laurea degree,1,False
Laurea Triennale,Italy L T,1,False
Laurea Triennale,Italy L T degree,1,False
Laurea Triennale,Italy L T qualification,1,False
Laurea Triennale,Italy L T with Honours,1,False
Laurea Triennale,Italy LT,1,False
Laurea Triennale,Italy LT degree,1,False
Laurea Triennale,Italy LT qualification,1,False
Laurea Triennale,Italy LT with Honours,1,False
Laurea Triennale,Italy Laurea Triennale,1,False
Laurea Triennale,Italy Laurea Triennale degree,1,False
Laurea Triennale,L T,1,False
Laurea Triennale,L T degree,1,False
Laurea Triennale,L T qualification,1,False
Laurea Triennale,L T with Honours,1,False
Laurea Triennale,LT,1,False
Laurea Triennale,LT degree,1,False
Laurea Triennale,LT qualification,1,False
Laurea Triennale,LT with Honours,1,False
Laurea Triennale,Laurea Triennale degree,1,False
Laurea Triennale,Laurea Triennale qualification,1,False
Laurea Triennale,Laurea Triennale with Honours,1,False
Licence,FR French Licence,1,False
Licence,FR French Licence degree,1,False
Licence,FR French Licence qualification,1,False
Licence,FR French Licence with Honours,1,False
Licence,FR Licence,1,False
Licence,FR Licence degree,1,False
Licence,FR Licence qualification,1,False
Licence,FR Licence with Honours,1,False
Licence,France French Licence,1,False
Licence,France French Licence degree,1,False
Licence,France Licence,1,False
Licence,France Licence degree,1,False
Licence,France Licence qualification,1,False
Licence,France Licence with Honours,1,False
Licence,French French Licence,1,False
Licence,French French Licence degree,1,False
Licence,French Licence,1,False
Licence,French Licence degree,1,False
Licence,French Licence qualification,1,False
Licence,French Licence with Honours,1,False
Licence,Licence degree,1,False
Licence,Licence qualification,1,False
Licence,Licence with Honours,1,False
Licence Professionnelle,FR L P,1,False
Licence Professionnelle,FR L P degree,1,False
Licence Professionnelle,FR L P qualification,1,False
Licence Professionnelle,FR L P with Honours,1,False
Licence Professionnelle,FR LP,1,False
Licence Professionnelle,FR LP degree,1,False
Licence Professionnelle,FR LP qualification,1,False
Licence Professionnelle,FR LP with Honours,1,False
Licence Professionnelle,FR Licence Professionnelle,1,False
Licence Professionnelle,FR Professional Licence,1,False
Licence Professionnelle,FR Professional Licence degree,1,False
Licence Professionnelle,France L P,1,False
Licence Professionnelle,France L P degree,1,False
Licence Professionnelle,France L P qualification,1,False
Licence Professionnelle,France L P with Honours,1,False
Licence Professionnelle,France LP,1,False
Licence Professionnelle,France LP degree,1,False
Licence Professionnelle,France LP qualification,1,False
Licence Professionnelle,France LP with Honours,1,False
Licence Professionnelle,France Licence Professionnelle,1,False
Licence Professionnelle,France Professional Licence,1,False
Licence Professionnelle,French L P,1,False
Licence Professionnelle,French L P degree,1,False
Licence Professionnelle,French L P qualification,1,False
Licence Professionnelle,French L P with Honours,1,False
Licence Professionnelle,French LP,1,False
Licence Professionnelle,French LP degree,1,False
Licence Professionnelle,French LP qualification,1,False
Licence Professionnelle,French LP with Honours,1,False
Licence Professionnelle,French Licence Professionnelle,1,False
Licence Professionnelle,French Professional Licence,1,False
Licence Professionnelle,L P,1,False
Licence Professionnelle,L P degree,1,False
Licence Professionnelle,L P qualification,1,False
Licence Professionnelle,L P with Honours,1,False
Licence Professionnelle,LP,1,False
Licence Professionnelle,LP degree,1,False
Licence Professionnelle,LP qualification,1,False
